title;director;duration;listed_in;rating;times_rated;duration_category
Fear Street Part 1: 1994;Leigh Janiak;107.0;Horror;8.39;249.0;Medium Duration
Haseen Dillruba;Vinil Mathew;136.0;International, Romantic, Thriller;8.81;292.0;High Duration
Holiday on Mars;Neri Parenti;94.0;Comedy, International;8.42;335.0;Medium Duration
RattleSnake - The Ahanna Story;Ramsey Nouah;136.0;Drama, International, Thriller;8.16;173.0;High Duration
Snowpiercer;Bong Joon Ho;126.0;Action & Adventure, International;9.07;150.0;Medium Duration
The 8th Night;Kim Tae-hyung;116.0;Horror, International, Thriller;8.47;296.0;Medium Duration
Winchester;Michael Spierig, Peter Spierig;100.0;Horror, Sci-Fi & Fantasy;9.18;315.0;Medium Duration
6 Bullets;Ernie Barbarash;115.0;Action & Adventure;9.82;325.0;Medium Duration
Air Force One;Wolfgang Petersen;125.0;Action & Adventure;8.23;255.0;Medium Duration
Austin Powers in Goldmember;Jay Roach;94.0;Action & Adventure, Comedy;8.55;222.0;Medium Duration
Austin Powers: International Man of Mystery;Jay Roach;90.0;Comedy;8.72;387.0;Medium Duration
Austin Powers: The Spy Who Shagged Me;Jay Roach;95.0;Action & Adventure, Comedy, Sci-Fi & Fantasy;8.02;174.0;Medium Duration
Boogie Nights;Paul Thomas Anderson;155.0;Comedy, Drama;9.5;386.0;High Duration
Charlie's Angels;McG;98.0;Action & Adventure, Comedy;9.1;165.0;Medium Duration
Congo;Frank Marshall;108.0;Action & Adventure, Thriller;9.02;261.0;Medium Duration
Dennis the Menace;Nick Castle;96.0;Comedy;8.46;264.0;Medium Duration
Dreamy Eyes;Victor Vu;117.0;Drama, International, Romantic;9.47;175.0;Medium Duration
Dynasty Warriors;Chow Hin Yeung Roy;118.0;Action & Adventure, International;8.08;296.0;Medium Duration
Hampstead;Joel Hopkins;103.0;Comedy, Drama, International;9.03;335.0;Medium Duration
Kung Fu Panda;John Stevenson, Mark Osborne;94.0;Comedy;8.08;351.0;Medium Duration
Kung Fu Panda 2;Jennifer Yuh Nelson;93.0;Comedy;9.82;261.0;Medium Duration
Life as We Know It;Greg Berlanti;115.0;Comedy, Drama, Romantic;9.93;324.0;Medium Duration
Mary Magdalene;Garth Davis;120.0;Drama, International;8.55;188.0;Medium Duration
Memoirs of a Geisha;Rob Marshall;145.0;Drama, Romantic;8.34;330.0;High Duration
Midnight Run;Martin Brest;126.0;Action & Adventure, Comedy;9.03;154.0;Medium Duration
Mobile Suit Gundam Hathaway;Shuko Murase;96.0;Action & Adventure, International;8.79;279.0;Medium Duration
Mortal Kombat;Paul W.S. Anderson;101.0;Action & Adventure, Sci-Fi & Fantasy;8.56;361.0;Medium Duration
Mother's Day;Garry Marshall;118.0;Comedy, Drama;8.45;352.0;Medium Duration
No Strings Attached;Ivan Reitman;109.0;Comedy, Romantic;9.24;306.0;Medium Duration
Not Another Teen Movie;Joel Gallen;89.0;Comedy;9.5;336.0;Medium Duration
Ophelia;Claire McCarthy;106.0;Drama, Romantic;8.83;194.0;Medium Duration
Pet Sematary 2;Mary Lambert;101.0;Horror;8.89;275.0;Medium Duration
Red Joan;Trevor Nunn;101.0;Drama, International;9.47;181.0;Medium Duration
Seven Pounds;Gabriele Muccino;123.0;Drama, Romantic;9.82;196.0;Medium Duration
She's Out of My League;Jim Field Smith;106.0;Comedy, Romantic;8.28;208.0;Medium Duration
Snow Day;Chris Koch;89.0;Comedy;8.3;152.0;Medium Duration
Star Trek;J.J. Abrams;128.0;Action & Adventure, Sci-Fi & Fantasy;8.73;175.0;High Duration
Stuart Little;Rob Minkoff;85.0;Comedy;9.16;387.0;Medium Duration
Sword of Trust;Lynn Shelton;89.0;Comedy, Drama;8.65;261.0;Medium Duration
Talladega Nights: The Ballad of Ricky Bobby;Adam McKay;108.0;Action & Adventure, Comedy;9.77;315.0;Medium Duration
The American;Anton Corbijn;105.0;Drama, Thriller;9.35;390.0;Medium Duration
The Best of Enemies;Robin Bissell;133.0;Drama;9.87;232.0;High Duration
The Game;David Fincher;129.0;Thriller;8.34;200.0;High Duration
The Karate Kid;John G. Avildsen;127.0;Action & Adventure;8.84;184.0;Medium Duration
The Karate Kid Part II;John G. Avildsen;113.0;Action & Adventure, Drama;8.74;246.0;Medium Duration
The Karate Kid Part III;John G. Avildsen;112.0;Drama;9.39;241.0;Medium Duration
The Life of David Gale;Alan Parker;130.0;Drama;8.58;258.0;High Duration
The Long Riders;Walter Hill;100.0;Action & Adventure;8.78;238.0;Medium Duration
The Queen;Stephen Frears;103.0;Drama, International;8.43;392.0;Medium Duration
The Strangers;Bryan Bertino;85.0;Horror, Thriller;9.75;384.0;Medium Duration
The Sum of All Fears;Phil Alden Robinson;124.0;Action & Adventure;9.28;354.0;Medium Duration
The Tourist;Florian Henckel von Donnersmarck;103.0;Action & Adventure, Romantic;8.96;369.0;Medium Duration
Underworld;Len Wiseman;121.0;Action & Adventure, Horror, Sci-Fi & Fantasy;9.84;396.0;Medium Duration
Underworld: Awakening;Måns Mårlind, Björn Stein;89.0;Action & Adventure, Horror, Sci-Fi & Fantasy;9.82;362.0;Medium Duration
Underworld: Rise of the Lycans;Patrick Tatopoulos;92.0;Action & Adventure, Horror, Sci-Fi & Fantasy;9.21;368.0;Medium Duration
Voiceless;Robert O. Peters;112.0;Drama, International, Thriller;9.7;176.0;Medium Duration
What Dreams May Come;Vincent Ward;114.0;Drama, Romantic, Sci-Fi & Fantasy;9.51;180.0;Medium Duration
Why Do Fools Fall in Love;Gregory Nava;116.0;Drama, Romantic;9.05;382.0;Medium Duration
Working Title;Mary Harron;110.0;Drama;9.97;189.0;Medium Duration
America: The Motion Picture;Matt Thompson;98.0;Action & Adventure, Comedy;8.51;205.0;Medium Duration
Deranged;Jameel Buari;98.0;Drama, International;8.61;292.0;Medium Duration
Lying and Stealing;Matt Aselton;100.0;Thriller;9.17;153.0;Medium Duration
Mommy Issues;Jose Javier Reyes;90.0;Comedy, Drama, International;8.04;338.0;Medium Duration
Prime Time;Jakub Piątek;92.0;Drama, International, Thriller;8.71;371.0;Medium Duration
A Way Back Home;B. T Thomas;82.0;Drama, International;8.52;168.0;Medium Duration
Killing Them Softly;Andrew Dominik;97.0;Drama;8.98;197.0;Medium Duration
Wanted;Nibal Arakji;90.0;Comedy, International;8.55;267.0;Medium Duration
Into the Wind;Sofie Šustková;76.0;Drama, International;9.36;251.0;Medium Duration
Wonder Boy;Anissa Bonnefont;83.0;International;8.77;269.0;Medium Duration
Here Comes the Rain;Bahij Hojeij;101.0;Drama, International;9.31;350.0;Medium Duration
The Ice Road;Jonathan Hensleigh;109.0;Action & Adventure;8.36;346.0;Medium Duration
The Seventh Day;Justin P. Lange;87.0;Horror;9.96;389.0;Medium Duration
Good on Paper;Kimmy Gatewood;94.0;Comedy, Romantic;8.19;385.0;Medium Duration
Murder by the Coast;Tània Balló;89.0;International;9.59;277.0;Medium Duration
The House of Flowers: The Movie;Manolo Caro;88.0;Comedy, International;9.79;204.0;Medium Duration
Broken;Anurin Nwunembom;108.0;Drama, International, Romantic;8.71;160.0;Medium Duration
O Vendedor de Sonhos;Jayme Monjardim;96.0;Drama, International;9.68;272.0;Medium Duration
Osuofia in London;Kingsley Ogoro;84.0;Comedy, Drama, International;8.05;351.0;Medium Duration
Osuofia in London II;Kingsley Ogoro;70.0;Comedy, Drama, International;9.86;214.0;Low Duration
#Selfie;Cristina Jacob;125.0;Comedy, Drama, International;9.31;389.0;Medium Duration
#Selfie 69;Cristina Jacob;119.0;Comedy, Drama, International;9.03;280.0;Medium Duration
Love Is a Story;Cristina Jacob;105.0;International, Romantic;8.33;176.0;Medium Duration
Mobile Suit Gundam II: Soldiers of Sorrow;Yoshiyuki Tomino, Yoshikazu Yasuhiko;133.0;Action & Adventure, International;8.32;378.0;High Duration
Mobile Suit Gundam III: Encounters in Space;Yoshiyuki Tomino, Yoshikazu Yasuhiko;140.0;Action & Adventure, International;9.18;260.0;High Duration
Mobile Suit Gundam: Char's Counterattack;Yoshiyuki Tomino;120.0;Action & Adventure, International;9.25;245.0;Medium Duration
A Family;Michihito Fujii;135.0;Drama, International;8.08;188.0;High Duration
Fatherhood;Paul Weitz;111.0;Drama;8.84;259.0;Medium Duration
Jagame Thandhiram;Karthik Subbaraj;159.0;Action & Adventure, Drama, International;8.32;320.0;High Duration
Kambili: The Whole 30 Yards;Kayode Kasum;119.0;Comedy, International, Romantic;9.44;353.0;Medium Duration
Mobile Suit Gundam I;Yoshiyuki Tomino, Yoshikazu Yasuhiko;139.0;Action & Adventure;9.98;350.0;High Duration
Rurouni Kenshin: The Final;Keishi Otomo;137.0;Action & Adventure, International;9.53;353.0;High Duration
Ali & Ratu Ratu Queens;Lucky Kuswandi;101.0;Comedy, Drama, International;9.51;232.0;Medium Duration
Aziza;Soudade Kaadan;13.0;Comedy, Drama;9.06;311.0;Low Duration
Besieged Bread;Soudade Kaadan;12.0;Drama, International;8.45;151.0;Low Duration
Fan Girl;Antoinette Jadaone;101.0;Drama, International;9.7;153.0;Medium Duration
Red Snow;Marie Clements;96.0;Drama;8.96;376.0;Medium Duration
Silver Linings Playbook;David O. Russell;122.0;Comedy, Drama;8.9;322.0;Medium Duration
A Man For The Week End;Achille Brice;95.0;Comedy, Drama, International;9.48;190.0;Medium Duration
Biking Borders;Max Jabs;89.0;International;8.35;387.0;Medium Duration
Lowriders;Ricardo de Montreuil;98.0;Drama;9.79;153.0;Medium Duration
Security;Peter Chelsom;119.0;Drama, International, Thriller;8.98;335.0;Medium Duration
Silver Skates;Michael Lockshin;138.0;Action & Adventure, Drama, International;8.2;295.0;High Duration
Life of Crime;Daniel Schechter;101.0;Comedy;8.55;347.0;Medium Duration
Rogue Warfare: Death of a Nation;Mike Gunther;99.0;Action & Adventure;9.72;259.0;Medium Duration
The Devil Below;Bradley Parker;89.0;Horror;9.27;385.0;Medium Duration
Sarbath;Prabhakaran;113.0;Comedy, Drama, International;8.6;184.0;Medium Duration
Skater Girl;Manjari Makijany;110.0;Drama, International;9.78;220.0;Medium Duration
Wish Dragon;Chris Appelhans;102.0;Comedy;8.3;268.0;Medium Duration
A Haunted House 2;Michael Tiddes;86.0;Comedy, Horror;8.66;226.0;Medium Duration
Blind Intersections;Lara Saba;91.0;Drama, International;9.94;275.0;Medium Duration
Camellia Sisters;Bao Nhan, Namcito;117.0;Drama, International;8.79;350.0;Medium Duration
Copenhagen;Mark Raso;99.0;Drama, Romantic;9.77;361.0;Medium Duration
Until Midnight;Tariq Alkazim;77.0;International, Thriller;8.51;374.0;Medium Duration
Awake;Mark Raso;97.0;Drama, Thriller;8.85;162.0;Medium Duration
Confusion Na Wa;Kenneth Gyang;106.0;Comedy, Drama, International;8.38;220.0;Medium Duration
Tragic Jungle;Yulene Olaizola;97.0;Drama, International;9.58;392.0;Medium Duration
Vampire Academy;Mark Waters;104.0;Action & Adventure, Comedy, Sci-Fi & Fantasy;9.07;218.0;Medium Duration
A Private War;Matthew Heineman;110.0;Drama;8.01;376.0;Medium Duration
Small Chops;Robert Peters;98.0;Drama, International, Romantic;9.81;197.0;Medium Duration
Sweet & Sour;Lee Kae-byeok;103.0;Comedy, International, Romantic;9.16;234.0;Medium Duration
Trippin' with the Kandasamys;Jayan Moodley;94.0;Comedy, International, Romantic;8.06;190.0;Medium Duration
Xtreme;Daniel Benmayor;112.0;Action & Adventure, International;8.7;304.0;Medium Duration
Alan Saldaña: Locked Up;Alex Díaz;49.0;Stand-Up Comedy;9.22;366.0;Low Duration
Dancing Queens;Helena Bergström;111.0;Comedy, Drama, International;9.62;209.0;Medium Duration
From Stress to Happiness;Alejandro De Grazia, Juan Stadler;58.0;International;9.2;206.0;Low Duration
Myriam Fares: The Journey;Myriam Fares;72.0;International;9.48;344.0;Medium Duration
The Girl and the Gun;Rae Red;78.0;Drama, International, Thriller;8.26;393.0;Medium Duration
2 Hearts;Lance Hool;101.0;Drama, Romantic;8.36;265.0;Medium Duration
A Perfect Ending;Nicole Conn;110.0;Drama;9.52;216.0;Medium Duration
American Outlaws;Les Mayfield;94.0;Action & Adventure;8.3;302.0;Medium Duration
And Then Came Lola;Ellen Seidler, Megan Siler;70.0;Comedy;9.78;391.0;Low Duration
Battlefield Earth;Roger Christian;118.0;Action & Adventure, Sci-Fi & Fantasy;8.06;247.0;Medium Duration
Bliss;Lance Young;103.0;Drama, Romantic;9.97;398.0;Medium Duration
Carnaval;Leandro Neri;95.0;Comedy, International;8.42;204.0;Medium Duration
Cloudburst;Thom Fitzgerald;93.0;Comedy, Drama;8.47;340.0;Medium Duration
Company of Heroes;Don Michael Paul;101.0;Action & Adventure, Drama;9.76;312.0;Medium Duration
Cradle 2 the Grave;Andrzej Bartkowiak;101.0;Action & Adventure;8.12;307.0;Medium Duration
Domestic Disturbance;Harold Becker;89.0;Thriller;8.08;237.0;Medium Duration
Felon;Ric Roman Waugh;104.0;Action & Adventure, Drama;9.4;161.0;Medium Duration
Flipped;Rob Reiner;90.0;Comedy, Drama, Romantic;8.15;370.0;Medium Duration
Fools Rush In;Andy Tennant;109.0;Comedy, Romantic;8.57;282.0;Medium Duration
Gold Statue;Tade Ogidan;145.0;Comedy, Drama, International;8.39;159.0;High Duration
Hostel: Part III;Scott Spiegel;88.0;Horror;8.56;297.0;Medium Duration
I Am Sam;Jessie Nelson;132.0;Drama;9.39;340.0;High Duration
Love Jones;Theodore Witcher;109.0;Comedy, Drama;9.03;153.0;Medium Duration
Million Dollar Baby;Clint Eastwood;133.0;Drama;8.06;375.0;High Duration
Mosquita y Mari;Aurora Guerrero;85.0;Drama;9.68;252.0;Medium Duration
Never Back Down 2: The Beatdown;Michael Jai White;104.0;Action & Adventure, Drama;8.9;238.0;Medium Duration
Ninja Assassin;James McTeigue;99.0;Action & Adventure;9.76;259.0;Medium Duration
Population 436;Michelle MacLaren;93.0;Horror, Thriller;8.83;279.0;Medium Duration
Seven Souls in the Skull Castle: Season Moon Jogen;Hidenori Inoue;204.0;Action & Adventure, Drama, International;9.61;283.0;High Duration
Seven Souls in the Skull Castle: Season Moon Kagen;Hidenori Inoue;212.0;Action & Adventure, Drama, International;9.9;274.0;High Duration
Sniper: Legacy;Don Michael Paul;98.0;Action & Adventure;8.56;368.0;Medium Duration
Starsky & Hutch;Todd Phillips;101.0;Action & Adventure, Comedy;8.87;359.0;Medium Duration
Streets of Fire;Walter Hill;94.0;Action & Adventure;9.99;186.0;Medium Duration
Swordfish;Dominic Sena;99.0;Action & Adventure;8.86;180.0;Medium Duration
The Four Seasons;Alan Alda;108.0;Comedy, Romantic;9.62;219.0;Medium Duration
The Girl King;Mika Kaurismäki;106.0;Drama, International;9.48;193.0;Medium Duration
The Interpreter;Sydney Pollack;128.0;Thriller;8.86;158.0;High Duration
The Meddler;Lorene Scafaria;104.0;Comedy, Drama;8.35;365.0;Medium Duration
The Mirror Has Two Faces;Barbra Streisand;127.0;Comedy, Drama, Romantic;9.2;215.0;Medium Duration
The Outlaw Josey Wales;Clint Eastwood;136.0;Action & Adventure;9.04;284.0;High Duration
The Wedding Guest;Michael Winterbottom;97.0;Drama, Romantic, Thriller;8.25;162.0;Medium Duration
The Wind;Emma Tammi;88.0;Horror;9.92;229.0;Medium Duration
Then Came You;Peter Hutchings;97.0;Comedy, Drama;9.26;233.0;Medium Duration
Welcome Home;George Ratliff;97.0;Thriller;8.78;330.0;Medium Duration
Bo Burnham: Inside;Bo Burnham;88.0;Stand-Up Comedy;8.45;322.0;Medium Duration
One Lagos Night;Ekene Som Mekwunye;103.0;Comedy, International;8.05;235.0;Medium Duration
Collateral Beauty;David Frankel;97.0;Drama;8.38;179.0;Medium Duration
Dog Gone Trouble;Kevin Johnson;88.0;Comedy;9.37;178.0;Medium Duration
Blue Miracle;Julio Quintana;97.0;Drama;8.88;212.0;Medium Duration
Ghost Lab;Paween Purijitpanya;118.0;Horror, International, Thriller;9.66;227.0;Medium Duration
Soy Rada: Serendipity;Pablo Faro;70.0;Stand-Up Comedy;8.96;203.0;Low Duration
The Day I lost My Shadow;Soudade Kaadan;91.0;Drama, International;8.35;337.0;Medium Duration
Baggio: The Divine Ponytail;Letizia Lamartire;92.0;Drama, International;9.05;189.0;Medium Duration
Gatao - The Last Stray;Ray Jiang;120.0;Action & Adventure, Drama, International;8.59;351.0;Medium Duration
Nail Bomber: Manhunt;Daniel Vernon;73.0;International;8.7;177.0;Medium Duration
A Place in the Stars;Steve Gukas;110.0;Drama, International, Thriller;8.89;157.0;Medium Duration
Home;Tim Johnson;94.0;Comedy, Sci-Fi & Fantasy;8.7;331.0;Medium Duration
99 Songs;Vishwesh Krishnamoorthy;131.0;Drama, International;9.77;275.0;High Duration
Army of the Dead;Zack Snyder;148.0;Action & Adventure, Horror;8.56;296.0;High Duration
Strain;Uduak-Obong Patrick;107.0;Drama, International;9.97;323.0;Medium Duration
678;Mohamed Diab;99.0;Drama, International;9.5;304.0;Medium Duration
Asmaa;Amr Salama;92.0;Drama, International;8.34;199.0;Medium Duration
Hating Peter Tatchell;Christopher Amos;91.0;International;8.02;377.0;Medium Duration
Little Singham Future mein Satakli;Prakash Satam;47.0;Comedy;9.27;231.0;Low Duration
Spy Kids: All the Time in the World;Robert Rodriguez;88.0;Comedy;8.77;384.0;Medium Duration
Taxi No. 9211;Milan Luthria;116.0;Drama, International, Thriller;9.41;335.0;Medium Duration
Sabotage;David Ayer;109.0;Action & Adventure, Drama;9.54;378.0;Medium Duration
Small Town Crime;Eshom Nelms, Ian Nelms;92.0;Thriller;9.58;169.0;Medium Duration
Sardar Ka Grandson;Kaashvie Nair;140.0;Comedy, Drama, International;8.11;383.0;High Duration
Sleight;J.D. Dillard;89.0;Drama, Sci-Fi & Fantasy;8.37;288.0;Medium Duration
Ahaan;Nikhil Pherwani;81.0;Drama, International;8.02;214.0;Medium Duration
Love or Money;Mae Czarina Cruz;116.0;Drama, International, Romantic;9.17;326.0;Medium Duration
Cinema Bandi;Praveen Kandregula;99.0;Comedy, International;9.47;188.0;Medium Duration
Ferry;Cecilia Verheyden;107.0;Drama, International, Thriller;8.47;179.0;Medium Duration
I Am All Girls;Donovan Marsh;107.0;Drama, International, Thriller;8.27;245.0;Medium Duration
Jungle Beat: The Movie;Brent Dawes;90.0;Comedy;8.42;176.0;Medium Duration
Table Manners;Leli Maki;104.0;Comedy, Drama, International;9.06;375.0;Medium Duration
The Strange House;Daniel Prochaska;100.0;Horror, International, Thriller;8.53;227.0;Medium Duration
The Woman in the Window;Joe Wright;102.0;Drama, Thriller;10.0;266.0;Medium Duration
Layer Cake;Matthew Vaughn;105.0;International, Thriller;9.24;158.0;Medium Duration
Tottaa Pataaka Item Maal;Aditya Kripalani;107.0;Drama, International;9.87;353.0;Medium Duration
Wave of Cinema: Filosofi Kopi;Adriano Rudiman;64.0;International;9.39;338.0;Low Duration
Dance of the Forty One;David Pablos;99.0;Drama, International;8.93;211.0;Medium Duration
Oxygen;Alexandre Aja;102.0;Drama, International, Thriller;8.79;234.0;Medium Duration
Dear Affy;Samuel Olatunji;126.0;Comedy, Drama, International;8.63;214.0;Medium Duration
Illegal Woman;Ramon Térmens;119.0;Drama, International;8.09;241.0;Medium Duration
Deadly Switch;Svetlana Cvetko;86.0;Thriller;9.14;334.0;Medium Duration
Nayattu;Martin Prakkat;122.0;Drama, International, Thriller;9.11;338.0;Medium Duration
Sleepless;Baran bo Odar;95.0;Action & Adventure;9.02;162.0;Medium Duration
Super Me;Zhang Chong;104.0;Action & Adventure, Drama, International;8.45;183.0;Medium Duration
Have You Ever Seen Fireflies? - Theatre Play;Yılmaz Erdoğan;118.0;Drama, International;8.26;353.0;Medium Duration
Milestone;Ivan Ayr;98.0;Drama, International;9.9;230.0;Medium Duration
Monster;Anthony Mandler;99.0;Drama;9.77;270.0;Medium Duration
Time to Dance;Stanley Menino D'Costa;107.0;Drama, International, Romantic;8.31;321.0;Medium Duration
And Tomorrow the Entire World;Julia von Heinz;112.0;Drama, International, Thriller;9.28;254.0;Medium Duration
Dead Man Down;Niels Arden Oplev;118.0;Action & Adventure;9.42;222.0;Medium Duration
Framing John DeLorean;Don Argott, Sheena M. Joyce;109.0;Drama;9.12;357.0;Medium Duration
The Clovehitch Killer;Duncan Skiles;109.0;Drama, Thriller;9.16;306.0;Medium Duration
Aliens Stole My Body;Sean McNamara;88.0;Comedy;9.8;277.0;Medium Duration
Au coeur des gangs;Vondie Curtis-Hall;97.0;Action & Adventure, Drama;9.59;394.0;Medium Duration
Best of the Best;Robert Radler;97.0;Action & Adventure;9.41;231.0;Medium Duration
